tweet,linkified,linkified href,tablescraper-selected-row href,grey
RT @Telegraph: .@BorisJohnson: We must be brave and vote down a deal that represents the worst of both worlds,https://t.co/fI8kSGgmAo,http://t.co/fI8kSGgmAo,https://twitter.com/BorisJohnson/status/1084711969054248960,"Jan 14, 2019"
RT @OwenPaterson: Devastating warning from former head of MI6 Sir Richard Dearlove and former Chief of the Defence Staff Lord Guthrie. “The…,,,https://twitter.com/BorisJohnson/status/1083415934486958082,"Jan 10, 2019"
RT @bernardjenkin: This interview is big news. Well done for carrying this. But why is this not now in the hourly news bulletins? It comple…,,,https://twitter.com/BorisJohnson/status/1082937381727207424,"Jan 09, 2019"
A very good insight into the EU negotiators - and surely makes this deal utterly indefensible,https://t.co/6nn67NXj7A,http://t.co/6nn67NXj7A,https://twitter.com/BorisJohnson/status/1082589711607177217,"Jan 08, 2019"
"RT @Telegraph: .@BorisJohnson: The British people won't be scared into backing a woeful Brexit deal nobody voted for 
…",https://t.co/1RYbL414,http://t.co/1RYbL414,https://twitter.com/BorisJohnson/status/1082192440390533120,"Jan 07, 2019"
"RT @Telegraph: UK 'needs leadership' and 'massive' trade deal not possible under Theresa May's Brexit agreement, claims US ambassador  http…",,,https://twitter.com/BorisJohnson/status/1079819053840171008,"Dec 31, 2018"
"Well deserved, @JohnnyMercerUK",https://t.co/UYaDB9FbXo,http://t.co/UYaDB9FbXo,https://twitter.com/BorisJohnson/status/1079712102745546752,"Dec 31, 2018"
RT @Telegraph: .@BorisJohnson Why is there not more outrage about Japan's barbaric practice of whaling?,https://t.co/Df13M3zuv9,http://t.co/Df13M3zuv9,https://twitter.com/BorisJohnson/status/1079665180437561345,"Dec 31, 2018"
RT @Telegraph: Exclusive: Civil servant accuses ministers of 'Project Fear Mark III' over no-deal Brexit,https://t.co/a3EeMKezQe,http://t.co/a3EeMKezQe,https://twitter.com/BorisJohnson/status/1078947575796064257,"Dec 29, 2018"
Appalling decision by Japanese government. They must rethink.,https://t.co/l1tgvpM8IW,http://t.co/l1tgvpM8IW,https://twitter.com/BorisJohnson/status/1077895732198285312,"Dec 26, 2018"
RT @Telegraph: .@BorisJohnson: Cheer up! 20 reasons to feel good about the world,https://t.co/QsWHtgcp4R,http://t.co/QsWHtgcp4R,https://twitter.com/BorisJohnson/status/1077101749968744448,"Dec 24, 2018"
@trussliz Trolling you would Be. A. Disgrace 🧀,,,https://twitter.com/BorisJohnson/status/1077100772477808640,"Dec 24, 2018"
RT @FraserNelson: The no-deal option: About a dozen Cabinet members now back completing Brexit on world trade terms rejecting the EU’s offe…,,,https://twitter.com/BorisJohnson/status/1076417292139982849,"Dec 22, 2018"
RT @Telegraph: .@BorisJohnson warns public would feel 'betrayed' by second Brexit referendum,https://t.co/bj8Jycr7hE,http://t.co/bj8Jycr7hE,https://twitter.com/BorisJohnson/status/1074419981151100929,"Dec 16, 2018"
Great community spirit at The Fairway Allotments site in South Ruislip today!,https://t.co/2EzheXOYjV,http://t.co/2EzheXOYjV,https://twitter.com/BorisJohnson/status/1073669206535745536,"Dec 14, 2018"
Fascinating to see such an innovative project in action - well done and thanks to all involved!,https://t.co/PF0KBhcIUg,http://t.co/PF0KBhcIUg,https://twitter.com/BorisJohnson/status/1073650620521959425,"Dec 14, 2018"
Great meeting Rich Blake-Lobb at Yiewsley Baptist Church today to discuss local issues in Yiewsley and future community projects for 2019.,https://t.co/EXHXduJUob,http://t.co/EXHXduJUob,https://twitter.com/BorisJohnson/status/1073644289786347521,"Dec 14, 2018"
"We are told that the EU does not even like the backstop. Well, if the EU doesn’t like it, and the UK government doesn’t like it, and the British people don’t like it, why on earth is it there? Let us get rid of it and move on",https://t.co/3fLL0isC4v,http://t.co/3fLL0isC4v,https://twitter.com/BorisJohnson/status/1072189293358141440,"Dec 10, 2018"
"Everyone can see the hideous choice that this deal imposes on this country: to accept law from Brussels – with no say – or else to accept the break up of the UK.

We must and can do much better",https://t.co/P3XEJzM3CD,http://t.co/P3XEJzM3CD,https://twitter.com/BorisJohnson/status/1071750857216151552,"Dec 09, 2018"
"RT @Change_Britain: 📺 WATCH: @BorisJohnson: ""it absolutely breaks my heart to think that after all that we fought for, we should consign ou…",,,https://twitter.com/BorisJohnson/status/1071749408113520640,"Dec 09, 2018"
"RT @ConHome: Interview by @AndrewGimson & @PaulGoodmanCH. As May’s defeat looms, Johnson sketches a manifesto: “People want to see a bit of…",,,https://twitter.com/BorisJohnson/status/1071132003104362498,"Dec 07, 2018"
Deal is merely licence for the EU to bully and blackmail us - we must reject it,https://t.co/EWDatcigQ1,http://t.co/EWDatcigQ1,https://twitter.com/BorisJohnson/status/1071131690809131008,"Dec 07, 2018"
The PM says she wants to let Parliament choose whether to enter the backstop or extend the 'transition'. This is simply not possible. Under her deal the EU has the legal right to stop us extending the transition and make us enter the backstop - whatever the PM or Parliament says,,,https://twitter.com/BorisJohnson/status/1070664241328328705,"Dec 06, 2018"
RT @romillyweeks: WATCH: @BorisJohnson tells me he has a great sense of responsibility about what's happened to Brexit …,https://t.co/mXobPjp,http://t.co/mXobPjp,https://twitter.com/BorisJohnson/status/1070429496233340930,"Dec 05, 2018"
RT @DanielHewittITV: .@BorisJohnson tells @itvnews the Grieve amendment changes nothing and he doesn’t buy it’s now a choice between May’s…,,,https://twitter.com/BorisJohnson/status/1070429409931341843,"Dec 05, 2018"
,https://t.co/0q6boZ8bVP,http://t.co/0q6boZ8bVP,https://twitter.com/BorisJohnson/status/1070093093251223558,"Dec 04, 2018"
RT @BrexitCentral: .@BorisJohnson: After two years of negotiation it has achieved an extraordinary thing. It's brought us together. Remaine…,,,https://twitter.com/BorisJohnson/status/1070047188963782657,"Dec 04, 2018"
"RT @BBCPolitics: ""It's a national humiliation and makes a mockery of #Brexit"" - former foreign secretary Boris Johnson says agreed deal mak…",,,https://twitter.com/BorisJohnson/status/1070042375408504834,"Dec 04, 2018"
Essential reading by Mervyn King,https://t.co/4E32fVsRgl,http://t.co/4E32fVsRgl,https://twitter.com/BorisJohnson/status/1069927503706406912,"Dec 04, 2018"
The public is entitled to see the legal advice from the Attorney General to the Prime Minister. It is a scandal that this is currently being withheld. It must be released,https://t.co/PtU3bpaXDW,http://t.co/PtU3bpaXDW,https://twitter.com/BorisJohnson/status/1069517320358453248,"Dec 03, 2018"
RT @christopherhope: Here's me and two blonde bombshells at the #TelegraphChristmasAppeal! Please call now to donate on 0800 117 118! @Bori…,,,https://twitter.com/BorisJohnson/status/1069287149785268226,"Dec 02, 2018"
"Once the EU realises that they have overplayed their hand & Parliament won’t wear this shameful surrender, they will be faced with a choice: do a proper & equitable deal or split without a deal - a prospect that they don’t relish, not least as they lose all leverage over us 4/4",,,https://twitter.com/BorisJohnson/status/1069287014867054595,"Dec 02, 2018"
"Once those with whom you are negotiating believe that, then it simply becomes a matter of how long they want to make their Christmas list 3/4",,,https://twitter.com/BorisJohnson/status/1069285904903274497,"Dec 02, 2018"
"What is different about this negotiation is one simple fact: the EU believed that despite her ‘No Deal is Better than a Bad Deal’ rhetoric, Theresa May was desperate for a deal at any price 2/4",,,https://twitter.com/BorisJohnson/status/1069285740826279936,"Dec 02, 2018"
Those who say that it’s impossible to get a better deal from the EU than Theresa May’s deal - that the EU has rules as immutable as those of the Medes and the Persians - have obviously never seen the horse trading and back room compromises that characterise every EU summit 1/4,,,https://twitter.com/BorisJohnson/status/1069285577869205506,"Dec 02, 2018"
RT @FraserNelson: Theresa May's deal is not Canada Plus - it's Remain Minus. Why pretend otherwise? Leading article in The Spectator https:…,,,https://twitter.com/BorisJohnson/status/1068954267279663105,"Dec 01, 2018"
Thank you @ConSocBrunel for a great afternoon at Brunel University!,https://t.co/he79K4Fp3o,http://t.co/he79K4Fp3o,https://twitter.com/BorisJohnson/status/1068844803964760066,"Dec 01, 2018"
"Delighted to meet Simon who has spent two years researching, developing and formulating his products for UXB Skincare. Each one is now made by hand in Uxbridge. It’s this passion and dedication that makes small businesses stand out #SmallBusinessSaturday #ShopLocal",https://t.co/8o3ZSjoCb6,http://t.co/8o3ZSjoCb6,https://twitter.com/BorisJohnson/status/1068842349797785600,"Dec 01, 2018"
"Yesterday I went out across my constituency to speak to small businesses to hear what support they most need. From the cake baker in Ruislip to the barber in Uxbridge, these businesses are what make our high streets so great
@SmallBizSatUK",https://t.co/bJ2k6wYZjf,http://t.co/bJ2k6wYZjf,https://twitter.com/BorisJohnson/status/1068817804399427584,"Dec 01, 2018"
Bessingby Park Rangers and Boxing Club are soon to have a brand new clubhouse thanks to @Hillingdon - great to see such continued investment in sport in the borough!,https://t.co/MRadXKCgc0,http://t.co/MRadXKCgc0,https://twitter.com/BorisJohnson/status/1068570124758777857,"Nov 30, 2018"
The beginning of a fantastic housing development at Acol Crescent. Pleased to put the first spade in the ground this morning!,https://t.co/I5Ew38Qq3q,http://t.co/I5Ew38Qq3q,https://twitter.com/BorisJohnson/status/1068555696222978048,"Nov 30, 2018"
A pleasure to visit the Centre for ADHD and Autism Support in Cavendish this morning - so many local families benefit from all the Centre has to offer.,https://t.co/5C2xRC1I5S,http://t.co/5C2xRC1I5S,https://twitter.com/BorisJohnson/status/1068500951361875968,"Nov 30, 2018"
"The world economy is changing. The opportunities for a dynamic modern economy like the UK are growing. Free from the corporatist EU, its anti-innovation decisions, & its rule by vested interests, we will grow, not decline - and the freer we are the more we will prosper",,,https://twitter.com/BorisJohnson/status/1067792191345647616,"Nov 28, 2018"
"The British economic establishment always gets it wrong. Wrong about joining the ERM, wrong about leaving it, wrong about joining the Euro, wrong about Project Fear after the referendum.  They can't forecast six months out - why should we believe them over 15 years?",,,https://twitter.com/BorisJohnson/status/1067791873945845762,"Nov 28, 2018"
"There is no point having a debate with two people who voted Remain & deals that don’t take back control. Any debate must involve someone who believes in Brexit & the British people being fully in control of their laws, rather than giving back control to the EU like the PM's deal",,,https://twitter.com/BorisJohnson/status/1067422899244535808,"Nov 27, 2018"
"Debates are great for democracy - but rather than widening discourse, this debate is narrowing it by offering a false choice between May’s failing deal and Corbyn’s vague proposals - neither of which are Brexit 1/2",,,https://twitter.com/BorisJohnson/status/1067422645761662981,"Nov 27, 2018"
"While half the Cabinet is telling businesses the UK will effectively remain in the Customs Union & Single Market, the PM continues to say we will take back control of our laws, vary our tariffs & be able to do real free trade deals. They can’t both be right. Which is it?",https://t.co/RdreeZRZFS,http://t.co/RdreeZRZFS,https://twitter.com/BorisJohnson/status/1067098195128451072,"Nov 26, 2018"
"We should vote down the deal, junk the backstop, recover our self-belief and go for SuperCanada – and we will thrive mightily",https://t.co/2YB93j7B7A,http://t.co/2YB93j7B7A,https://twitter.com/BorisJohnson/status/1066999606175764480,"Nov 26, 2018"
RT @DFID_UK: .@PennyMordaunt announces largest ever investment to #endFGM #UKaid #aidworks,https://t.co/I6YYVDb30N,http://t.co/I6YYVDb30N,https://twitter.com/BorisJohnson/status/1066349420541808641,"Nov 24, 2018"
RT @itvnews: Boris Johnson says the backstop option has to be 'junked' from any Brexit deal. So how would he persuade the EU to do somethin…,,,https://twitter.com/BorisJohnson/status/1066349079653957632,"Nov 24, 2018"
